Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2015-12-18,2005,2000,2020,1995,890657,230490,동부제4호스팩,0.0,0.0
2015-12-21,2080,2005,2395,2000,157097,230490,동부제4호스팩,75.0,3.7406483790523692
2015-12-22,2485,2075,2700,2075,561477,230490,동부제4호스팩,405.0,19.471153846153847
2015-12-23,2455,2660,2695,2300,344696,230490,동부제4호스팩,-30.0,-1.2072434607645874
2015-12-24,2580,2460,2690,2455,153547,230490,동부제4호스팩,125.0,5.091649694501019
2015-12-28,2580,2575,2650,2545,42877,230490,동부제4호스팩,0.0,0.0
2015-12-29,2690,2635,2900,2570,79866,230490,동부제4호스팩,110.0,4.263565891472868
2015-12-30,2630,2620,2660,2605,42564,230490,동부제4호스팩,-60.0,-2.2304832713754648
2016-01-04,2580,2630,2630,2580,31049,230490,동부제4호스팩,-50.0,-1.9011406844106464
2016-01-05,2440,2540,2565,2400,40598,230490,동부제4호스팩,-140.0,-5.426356589147287
2016-01-06,2440,2400,2600,2395,39564,230490,동부제4호스팩,0.0,0.0
2016-01-07,2560,2335,2600,2335,71694,230490,동부제4호스팩,120.0,4.918032786885246
2016-01-08,2590,2600,2600,2550,19798,230490,동부제4호스팩,30.0,1.171875
2016-01-11,2600,2785,2785,2590,63987,230490,동부제4호스팩,10.0,0.3861003861003861
2016-01-12,2600,2650,2650,2400,50901,230490,동부제4호스팩,0.0,0.0
2016-01-13,2590,2695,2695,2575,5940,230490,동부제4호스팩,-10.0,-0.38461538461538464
2016-01-14,2520,2600,2620,2500,14808,230490,동부제4호스팩,-70.0,-2.7027027027027026
2016-01-15,2510,2560,2600,2505,38001,230490,동부제4호스팩,-10.0,-0.3968253968253968
2016-01-18,2465,2510,2990,2450,119852,230490,동부제4호스팩,-45.0,-1.7928286852589643
2016-01-19,2465,2690,2690,2455,31977,230490,동부제4호스팩,0.0,0.0
2016-01-20,2505,2570,2575,2465,59569,230490,동부제4호스팩,40.0,1.6227180527383367
2016-01-21,2425,2530,2615,2395,257366,230490,동부제4호스팩,-80.0,-3.1936127744510974
2016-01-22,2445,2425,2450,2380,60979,230490,동부제4호스팩,20.0,0.8247422680412372
2016-01-25,2495,2625,2625,2460,46077,230490,동부제4호스팩,50.0,2.044989775051125
2016-01-26,2490,2495,2505,2425,92483,230490,동부제4호스팩,-5.0,-0.2004008016032064
2016-01-27,2505,2505,2585,2450,38317,230490,동부제4호스팩,15.0,0.6024096385542169
2016-01-28,2590,2520,2630,2520,29062,230490,동부제4호스팩,85.0,3.3932135728542914
2016-01-29,2710,2640,2710,2610,60580,230490,동부제4호스팩,120.0,4.633204633204633
