Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2005-04-27,10100,10300,10300,10050,15840,004960,한신공영,0.0,0.0
2005-04-28,10050,10100,10300,10000,15330,004960,한신공영,-50.0,-0.49504950495049505
2005-04-29,9890,9950,10000,9800,22691,004960,한신공영,-160.0,-1.5920398009950247
2005-05-02,9960,9890,10050,9860,20460,004960,한신공영,70.0,0.7077856420626896
2005-05-03,10000,10000,10050,9900,19510,004960,한신공영,40.0,0.4016064257028112
2005-05-04,10350,9900,10400,9900,26830,004960,한신공영,350.0,3.5000000000000004
2005-05-06,9990,10250,10250,9990,67601,004960,한신공영,-360.0,-3.4782608695652173
2005-05-09,9900,9990,9990,9700,21234,004960,한신공영,-90.0,-0.9009009009009009
2005-05-10,10000,9750,10100,9700,27590,004960,한신공영,100.0,1.0101010101010102
2005-05-11,9980,10100,10200,9980,32220,004960,한신공영,-20.0,-0.2
2005-05-12,10450,10100,10500,10000,62823,004960,한신공영,470.0,4.709418837675351
2005-05-13,10500,10300,10500,10200,37240,004960,한신공영,50.0,0.4784688995215311
2005-05-16,10800,10500,10900,10500,51965,004960,한신공영,300.0,2.857142857142857
2005-05-17,10850,10900,11300,10800,65611,004960,한신공영,50.0,0.4629629629629629
2005-05-18,10900,10900,11200,10800,18460,004960,한신공영,50.0,0.4608294930875576
2005-05-19,11000,10950,11150,10850,33180,004960,한신공영,100.0,0.9174311926605505
2005-05-20,10900,10900,11200,10900,8810,004960,한신공영,-100.0,-0.9090909090909091
2005-05-23,10900,10800,11000,10600,11800,004960,한신공영,0.0,0.0
2005-05-24,10900,10900,11000,10800,13641,004960,한신공영,0.0,0.0
2005-05-25,10950,10750,10950,10700,12870,004960,한신공영,50.0,0.45871559633027525
2005-05-26,11200,10950,11250,10900,23930,004960,한신공영,250.0,2.28310502283105
2005-05-27,11800,11200,11850,11100,63300,004960,한신공영,600.0,5.357142857142857
2005-05-30,11800,11800,11950,11450,17920,004960,한신공영,0.0,0.0
2005-05-31,11800,11600,11950,11600,20070,004960,한신공영,0.0,0.0
2005-06-01,12300,12000,12500,12000,24010,004960,한신공영,500.0,4.23728813559322
2005-06-02,12200,12400,12550,12150,17350,004960,한신공영,-100.0,-0.8130081300813009
2005-06-03,11650,12050,12200,11650,23320,004960,한신공영,-550.0,-4.508196721311475
2005-06-07,11450,11750,11850,11450,5850,004960,한신공영,-200.0,-1.7167381974248928
2005-06-08,11500,11650,11800,11450,10180,004960,한신공영,50.0,0.43668122270742354
2005-06-09,11500,11350,11700,11300,13121,004960,한신공영,0.0,0.0
2005-06-10,11800,11700,11950,11500,11800,004960,한신공영,300.0,2.608695652173913
2005-06-13,11950,11650,12000,11650,8050,004960,한신공영,150.0,1.2711864406779663
2005-06-14,12000,11900,12000,11800,8680,004960,한신공영,50.0,0.41841004184100417
2005-06-15,12000,12000,12000,11600,12010,004960,한신공영,0.0,0.0
2005-06-16,12050,11800,12150,11800,12600,004960,한신공영,50.0,0.4166666666666667
2005-06-17,12200,12150,12300,11800,15860,004960,한신공영,150.0,1.2448132780082988
2005-06-20,12350,12200,12500,12000,13910,004960,한신공영,150.0,1.2295081967213115
2005-06-21,11950,12350,12350,11700,12900,004960,한신공영,-400.0,-3.2388663967611335
2005-06-22,11950,11900,11950,11600,20520,004960,한신공영,0.0,0.0
2005-06-23,12000,12100,12100,11800,6820,004960,한신공영,50.0,0.41841004184100417
2005-06-24,11900,11800,12100,11800,23490,004960,한신공영,-100.0,-0.8333333333333334
2005-06-27,11650,11750,12250,11650,18850,004960,한신공영,-250.0,-2.100840336134454
2005-06-28,11650,11850,11900,11650,13680,004960,한신공영,0.0,0.0
2005-06-29,11950,11950,11950,11700,14963,004960,한신공영,300.0,2.575107296137339
2005-06-30,12650,12000,12800,12000,52890,004960,한신공영,700.0,5.857740585774058
2005-07-01,13100,12650,13350,12650,57730,004960,한신공영,450.0,3.557312252964427
2005-07-04,12700,13300,13300,12700,19550,004960,한신공영,-400.0,-3.0534351145038165
2005-07-05,13050,12750,13050,12550,47620,004960,한신공영,350.0,2.7559055118110236
2005-07-06,13100,13200,13200,12900,7210,004960,한신공영,50.0,0.38314176245210724
2005-07-07,12900,12800,13200,12700,10130,004960,한신공영,-200.0,-1.5267175572519083
2005-07-08,12750,12900,12900,12550,10250,004960,한신공영,-150.0,-1.1627906976744187
2005-07-11,12900,13000,13000,12650,16130,004960,한신공영,150.0,1.1764705882352942
2005-07-12,13000,13050,13050,12800,7560,004960,한신공영,100.0,0.7751937984496124
2005-07-13,13150,12850,13200,12850,15530,004960,한신공영,150.0,1.153846153846154
2005-07-14,13200,13200,13200,12900,10380,004960,한신공영,50.0,0.38022813688212925
2005-07-15,13150,13050,13200,12850,4330,004960,한신공영,-50.0,-0.3787878787878788
2005-07-18,13150,13100,13150,12650,16060,004960,한신공영,0.0,0.0
2005-07-19,13200,13100,13200,12650,27970,004960,한신공영,50.0,0.38022813688212925
2005-07-20,12900,12950,13000,12550,15010,004960,한신공영,-300.0,-2.272727272727273
2005-07-21,12500,12900,12900,12400,22220,004960,한신공영,-400.0,-3.10077519379845
2005-07-22,12300,12350,12700,12300,17490,004960,한신공영,-200.0,-1.6
2005-07-25,12750,12250,12750,12250,8410,004960,한신공영,450.0,3.6585365853658534
2005-07-26,12450,12450,12850,12450,11020,004960,한신공영,-300.0,-2.3529411764705883
2005-07-27,12650,12450,12750,12400,10570,004960,한신공영,200.0,1.6064257028112447
2005-07-28,12950,12650,13100,12500,32148,004960,한신공영,300.0,2.371541501976284
2005-07-29,12900,12950,13150,12800,6280,004960,한신공영,-50.0,-0.3861003861003861
2005-08-01,12950,13350,13350,12650,9640,004960,한신공영,50.0,0.3875968992248062
2005-08-02,13000,13050,13100,12400,42350,004960,한신공영,50.0,0.3861003861003861
2005-08-03,13800,13100,14650,12750,38994,004960,한신공영,800.0,6.153846153846154
2005-08-04,13800,13800,14200,13250,40540,004960,한신공영,0.0,0.0
2005-08-05,13750,13850,13850,13050,25910,004960,한신공영,-50.0,-0.36231884057971014
2005-08-08,13750,13700,13800,13400,5570,004960,한신공영,0.0,0.0
2005-08-09,14000,13500,14000,13450,114490,004960,한신공영,250.0,1.8181818181818181
2005-08-10,13950,14000,14150,13600,13860,004960,한신공영,-50.0,-0.35714285714285715
2005-08-11,14000,14000,14000,13600,16930,004960,한신공영,50.0,0.35842293906810035
2005-08-12,13950,14050,14050,13700,12960,004960,한신공영,-50.0,-0.35714285714285715
2005-08-16,13700,13900,13900,13600,9290,004960,한신공영,-250.0,-1.7921146953405016
2005-08-17,13350,13600,13600,12850,44870,004960,한신공영,-350.0,-2.5547445255474455
2005-08-18,13000,13250,13300,12600,70549,004960,한신공영,-350.0,-2.6217228464419478
2005-08-19,12950,13050,13050,12650,20930,004960,한신공영,-50.0,-0.38461538461538464
2005-08-22,13000,12700,13150,12650,25640,004960,한신공영,50.0,0.3861003861003861
2005-08-23,12850,13200,13200,12700,28210,004960,한신공영,-150.0,-1.153846153846154
2005-08-24,12350,12800,12800,12150,52377,004960,한신공영,-500.0,-3.8910505836575875
2005-08-25,12450,12100,12450,11950,12380,004960,한신공영,100.0,0.8097165991902834
2005-08-26,12800,12500,12850,12500,13090,004960,한신공영,350.0,2.8112449799196786
2005-08-29,12750,12850,12850,12100,26370,004960,한신공영,-50.0,-0.390625
2005-08-30,12350,12700,12950,12350,16740,004960,한신공영,-400.0,-3.1372549019607843
2005-08-31,12250,12300,12650,12200,28760,004960,한신공영,-100.0,-0.8097165991902834
2005-09-01,12500,12300,12600,12250,13160,004960,한신공영,250.0,2.0408163265306123
2005-09-02,12750,12650,12750,12600,10533,004960,한신공영,250.0,2.0
2005-09-05,12250,12800,12800,12250,22470,004960,한신공영,-500.0,-3.9215686274509802
2005-09-06,12250,12200,12350,12050,25640,004960,한신공영,0.0,0.0
2005-09-07,11800,12250,12300,11800,44562,004960,한신공영,-450.0,-3.6734693877551026
2005-09-08,12100,11900,12100,11800,26890,004960,한신공영,300.0,2.5423728813559325
2005-09-09,11900,12150,12150,11900,27200,004960,한신공영,-200.0,-1.6528925619834711
2005-09-12,12150,11750,12350,11750,49891,004960,한신공영,250.0,2.100840336134454
2005-09-13,11600,12150,12150,11500,86070,004960,한신공영,-550.0,-4.526748971193416
2005-09-14,11200,11500,11500,11050,74630,004960,한신공영,-400.0,-3.4482758620689653
2005-09-15,11600,11200,11600,11150,33832,004960,한신공영,400.0,3.571428571428571
2005-09-16,11500,11600,11700,11350,37040,004960,한신공영,-100.0,-0.8620689655172413
2005-09-20,11700,11650,11700,11300,67790,004960,한신공영,200.0,1.7391304347826086
2005-09-21,11500,11600,11600,11350,25050,004960,한신공영,-200.0,-1.7094017094017095
2005-09-22,11600,11400,11650,11350,29190,004960,한신공영,100.0,0.8695652173913043
2005-09-23,11600,11650,11750,11550,18060,004960,한신공영,0.0,0.0
2005-09-26,11800,11700,11800,11450,49421,004960,한신공영,200.0,1.7241379310344827
2005-09-27,12100,11800,12100,11700,34240,004960,한신공영,300.0,2.5423728813559325
2005-09-28,12450,12200,12450,11900,81770,004960,한신공영,350.0,2.8925619834710745
2005-09-29,12200,12350,12500,11850,108260,004960,한신공영,-250.0,-2.0080321285140563
2005-09-30,12200,12200,12400,12000,28056,004960,한신공영,0.0,0.0
2005-10-04,12200,12300,12300,11950,74650,004960,한신공영,0.0,0.0
2005-10-05,12000,12250,12250,11900,36790,004960,한신공영,-200.0,-1.639344262295082
2005-10-06,12000,11950,12100,11750,44560,004960,한신공영,0.0,0.0
2005-10-07,11800,12100,12100,11800,42270,004960,한신공영,-200.0,-1.6666666666666667
2005-10-10,12900,12150,12950,12050,61024,004960,한신공영,1100.0,9.322033898305085
2005-10-11,13250,12800,13550,12700,224910,004960,한신공영,350.0,2.7131782945736433
2005-10-12,13200,13100,13400,12900,47210,004960,한신공영,-50.0,-0.37735849056603776
2005-10-13,13000,13300,13300,12800,38630,004960,한신공영,-200.0,-1.5151515151515151
2005-10-14,13150,12950,13250,12800,35390,004960,한신공영,150.0,1.153846153846154
2005-10-17,12800,13000,13200,12650,21781,004960,한신공영,-350.0,-2.6615969581749046
2005-10-18,12500,12800,12850,12500,67895,004960,한신공영,-300.0,-2.34375
2005-10-19,12600,12550,12600,12400,31915,004960,한신공영,100.0,0.8
2005-10-20,13200,12850,13200,12550,58130,004960,한신공영,600.0,4.761904761904762
2005-10-21,14400,13100,14650,13100,240365,004960,한신공영,1200.0,9.090909090909092
2005-10-24,14300,14400,14400,14050,122052,004960,한신공영,-100.0,-0.6944444444444444
2005-10-25,14300,14150,14700,13850,99010,004960,한신공영,0.0,0.0
2005-10-26,14500,14050,14650,13900,321649,004960,한신공영,200.0,1.3986013986013985
2005-10-27,15000,14400,15700,14400,467410,004960,한신공영,500.0,3.4482758620689653
2005-10-28,15150,14600,15150,14350,86380,004960,한신공영,150.0,1.0
2005-10-31,15300,15150,15500,14600,101020,004960,한신공영,150.0,0.9900990099009901
2005-11-01,15500,14900,15600,14900,144360,004960,한신공영,200.0,1.3071895424836601
2005-11-02,15850,15500,15950,15150,101130,004960,한신공영,350.0,2.258064516129032
2005-11-03,15950,15900,16000,15500,141430,004960,한신공영,100.0,0.6309148264984227
2005-11-04,16200,15800,16200,15800,60590,004960,한신공영,250.0,1.5673981191222568
2005-11-07,16400,16000,16500,15900,94770,004960,한신공영,200.0,1.2345679012345678
2005-11-08,15950,16400,16500,15800,73750,004960,한신공영,-450.0,-2.7439024390243905
2005-11-09,15950,15850,16000,15650,29000,004960,한신공영,0.0,0.0
2005-11-10,16000,16000,16600,15450,94340,004960,한신공영,50.0,0.3134796238244514
2005-11-11,16050,15950,16150,15850,25030,004960,한신공영,50.0,0.3125
2005-11-14,15750,16050,16200,15350,60540,004960,한신공영,-300.0,-1.8691588785046727
2005-11-15,16250,15750,16300,15350,60280,004960,한신공영,500.0,3.1746031746031744
2005-11-16,17000,16250,17000,15900,97440,004960,한신공영,750.0,4.615384615384616
2005-11-17,16600,17000,17000,16300,118390,004960,한신공영,-400.0,-2.3529411764705883
2005-11-18,16450,16500,16650,16200,73920,004960,한신공영,-150.0,-0.9036144578313252
2005-11-21,16450,16000,16450,15700,73810,004960,한신공영,0.0,0.0
2005-11-22,16100,16300,16300,16000,32280,004960,한신공영,-350.0,-2.127659574468085
2005-11-23,16950,16100,16950,16000,55191,004960,한신공영,850.0,5.279503105590062
2005-11-24,16900,16500,16900,16500,40000,004960,한신공영,-50.0,-0.2949852507374631
2005-11-25,16750,16800,17050,16600,31600,004960,한신공영,-150.0,-0.8875739644970414
2005-11-28,17050,16500,17050,16400,30465,004960,한신공영,300.0,1.791044776119403
2005-11-29,17000,16600,17000,16600,36240,004960,한신공영,-50.0,-0.2932551319648094
2005-11-30,16850,16800,16950,16700,37420,004960,한신공영,-150.0,-0.8823529411764706
2005-12-01,17000,16850,17000,16800,38920,004960,한신공영,150.0,0.8902077151335311
2005-12-02,16950,16950,17000,16700,40250,004960,한신공영,-50.0,-0.29411764705882354
2005-12-05,17350,17000,17350,16800,36120,004960,한신공영,400.0,2.359882005899705
2005-12-06,17750,17250,17900,17150,42600,004960,한신공영,400.0,2.3054755043227666
2005-12-07,17250,17550,17750,17100,36569,004960,한신공영,-500.0,-2.8169014084507045
2005-12-08,17000,17050,17550,16650,46480,004960,한신공영,-250.0,-1.4492753623188406
2005-12-09,17350,16650,17350,16600,46890,004960,한신공영,350.0,2.0588235294117645
2005-12-12,17950,16950,17950,16950,14665,004960,한신공영,600.0,3.45821325648415
2005-12-13,18150,17900,18150,17500,17540,004960,한신공영,200.0,1.1142061281337048
2005-12-14,17950,17950,18250,17750,27616,004960,한신공영,-200.0,-1.1019283746556474
2005-12-15,17950,17750,18000,17600,24910,004960,한신공영,0.0,0.0
2005-12-16,17900,17600,17900,17300,27000,004960,한신공영,-50.0,-0.2785515320334262
2005-12-19,17500,17650,17900,17450,53190,004960,한신공영,-400.0,-2.2346368715083798
2005-12-20,17250,17500,17500,16850,21886,004960,한신공영,-250.0,-1.4285714285714286
2005-12-21,17050,16950,17050,16500,84250,004960,한신공영,-200.0,-1.1594202898550725
2005-12-22,17200,17050,17300,16400,91168,004960,한신공영,150.0,0.8797653958944283
2005-12-23,17000,17450,17500,16800,23068,004960,한신공영,-200.0,-1.1627906976744187
2005-12-26,16550,17000,17300,16550,50907,004960,한신공영,-450.0,-2.6470588235294117
2005-12-27,16700,16550,16850,16550,33796,004960,한신공영,150.0,0.906344410876133
2005-12-28,16850,16400,16850,16050,49960,004960,한신공영,150.0,0.8982035928143712
2005-12-29,16650,16850,16850,16200,49570,004960,한신공영,-200.0,-1.1869436201780417
2006-01-02,16000,16450,16700,16000,14140,004960,한신공영,-650.0,-3.903903903903904
2006-01-03,15600,15900,15950,15500,33894,004960,한신공영,-400.0,-2.5
2006-01-04,14850,15600,15600,14800,50980,004960,한신공영,-750.0,-4.807692307692308
2006-01-05,14700,14900,15500,14650,32740,004960,한신공영,-150.0,-1.0101010101010102
2006-01-06,15800,14600,15950,14600,57180,004960,한신공영,1100.0,7.482993197278912
2006-01-09,15700,16000,16000,14900,33640,004960,한신공영,-100.0,-0.6329113924050633
2006-01-10,15500,15350,15700,14850,27530,004960,한신공영,-200.0,-1.2738853503184715
2006-01-11,16350,15650,16350,15150,35450,004960,한신공영,850.0,5.483870967741936
2006-01-12,16500,16300,16500,15850,20700,004960,한신공영,150.0,0.9174311926605505
2006-01-13,16300,16500,16500,16000,14620,004960,한신공영,-200.0,-1.2121212121212122
2006-01-16,16400,16000,16400,15800,24030,004960,한신공영,100.0,0.6134969325153374
2006-01-17,16200,16400,16400,15650,48970,004960,한신공영,-200.0,-1.2195121951219512
2006-01-18,16100,16150,16150,14500,59000,004960,한신공영,-100.0,-0.6172839506172839
2006-01-19,16100,15600,16100,15200,29220,004960,한신공영,0.0,0.0
2006-01-20,15950,15600,16400,15600,26650,004960,한신공영,-150.0,-0.9316770186335404
2006-01-23,14650,15900,15900,14650,22123,004960,한신공영,-1300.0,-8.150470219435736
2006-01-24,15200,14550,15200,13800,42580,004960,한신공영,550.0,3.754266211604096
2006-01-25,15150,14750,15200,14750,13203,004960,한신공영,-50.0,-0.3289473684210526
2006-01-26,14300,14700,14950,12900,30067,004960,한신공영,-850.0,-5.6105610561056105
2006-01-27,14550,14350,14800,14350,10778,004960,한신공영,250.0,1.7482517482517483
2006-01-31,14950,14950,15200,14500,17340,004960,한신공영,400.0,2.7491408934707904
2006-02-01,15800,15150,15800,14350,18650,004960,한신공영,850.0,5.68561872909699
2006-02-02,14900,15300,15400,14700,29078,004960,한신공영,-900.0,-5.69620253164557
2006-02-03,13900,14550,14550,13900,19535,004960,한신공영,-1000.0,-6.7114093959731544
2006-02-06,12750,13750,13900,12750,47350,004960,한신공영,-1150.0,-8.273381294964029
2006-02-07,12700,12850,12950,12600,25260,004960,한신공영,-50.0,-0.39215686274509803
2006-02-08,12500,12700,12900,12500,10050,004960,한신공영,-200.0,-1.574803149606299
2006-02-09,12600,12500,12750,12400,10220,004960,한신공영,100.0,0.8
2006-02-10,12650,12350,12700,12350,6760,004960,한신공영,50.0,0.3968253968253968
2006-02-13,12600,12350,12750,12350,11800,004960,한신공영,-50.0,-0.3952569169960474
2006-02-14,12650,12750,12800,12550,32759,004960,한신공영,50.0,0.3968253968253968
2006-02-15,13000,12650,13100,12500,28810,004960,한신공영,350.0,2.766798418972332
2006-02-16,13000,12800,13100,12650,29800,004960,한신공영,0.0,0.0
2006-02-17,13000,13300,13300,12800,18472,004960,한신공영,0.0,0.0
2006-02-20,13450,12800,13450,12700,26920,004960,한신공영,450.0,3.4615384615384617
2006-02-21,13300,13300,13350,12900,31612,004960,한신공영,-150.0,-1.1152416356877324
2006-02-22,13300,13150,13300,12950,11390,004960,한신공영,0.0,0.0
2006-02-23,13750,13300,13750,13150,15500,004960,한신공영,450.0,3.3834586466165413
2006-02-24,13700,13350,13700,13350,4410,004960,한신공영,-50.0,-0.36363636363636365
2006-02-27,13400,13700,13700,13300,6351,004960,한신공영,-300.0,-2.18978102189781
2006-02-28,13800,13250,13800,13250,12190,004960,한신공영,400.0,2.9850746268656714
2006-03-02,13850,13750,14000,13600,18890,004960,한신공영,50.0,0.36231884057971014
2006-03-03,13500,13650,14000,13500,13140,004960,한신공영,-350.0,-2.527075812274368
2006-03-06,13700,13350,13700,13350,8860,004960,한신공영,200.0,1.4814814814814816
2006-03-07,13500,13700,13800,13350,17190,004960,한신공영,-200.0,-1.4598540145985401
2006-03-08,13500,13300,13600,13250,3180,004960,한신공영,0.0,0.0
2006-03-09,13650,13800,13800,13500,8560,004960,한신공영,150.0,1.1111111111111112
2006-03-10,13700,13500,13750,13500,5310,004960,한신공영,50.0,0.3663003663003663
2006-03-13,13950,13900,13950,13750,6740,004960,한신공영,250.0,1.824817518248175
2006-03-14,14500,13950,14550,13950,23852,004960,한신공영,550.0,3.942652329749104
2006-03-15,14600,14500,14600,14450,13440,004960,한신공영,100.0,0.6896551724137931
2006-03-16,14800,14650,14800,14400,19222,004960,한신공영,200.0,1.36986301369863
2006-03-17,14800,14700,14800,14500,4630,004960,한신공영,0.0,0.0
2006-03-20,14750,14800,14800,14600,8932,004960,한신공영,-50.0,-0.33783783783783783
2006-03-21,14400,14600,14700,14300,19811,004960,한신공영,-350.0,-2.3728813559322033
2006-03-22,14350,14400,14450,13950,216690,004960,한신공영,-50.0,-0.3472222222222222
2006-03-23,14500,14150,14600,14150,18150,004960,한신공영,150.0,1.0452961672473868
2006-03-24,15050,14750,15050,14400,24860,004960,한신공영,550.0,3.793103448275862
2006-03-27,15050,14850,15050,14850,6410,004960,한신공영,0.0,0.0
2006-03-28,15000,14900,15100,14850,10700,004960,한신공영,-50.0,-0.33222591362126247
2006-03-29,15050,14650,15100,14650,9910,004960,한신공영,50.0,0.33333333333333337
2006-03-30,14550,15050,15050,14550,53729,004960,한신공영,-500.0,-3.322259136212625
2006-03-31,14200,14600,14700,14100,66190,004960,한신공영,-350.0,-2.405498281786942
2006-04-03,14400,14300,14400,14250,12980,004960,한신공영,200.0,1.4084507042253522
2006-04-04,14550,14250,14550,14250,17240,004960,한신공영,150.0,1.0416666666666665
2006-04-05,15050,14800,15200,14500,183140,004960,한신공영,500.0,3.436426116838488
2006-04-06,15150,15150,15250,14650,35750,004960,한신공영,100.0,0.6644518272425249
2006-04-07,15200,15150,15200,14850,23460,004960,한신공영,50.0,0.33003300330033003
2006-04-10,15100,15250,15250,14850,8534,004960,한신공영,-100.0,-0.6578947368421052
2006-04-11,15300,15100,15400,15100,28110,004960,한신공영,200.0,1.3245033112582782
2006-04-12,15650,15300,15850,15050,30656,004960,한신공영,350.0,2.287581699346405
2006-04-13,15900,15800,15900,15550,17536,004960,한신공영,250.0,1.5974440894568689
2006-04-14,16450,15800,16450,15650,27720,004960,한신공영,550.0,3.459119496855346
2006-04-17,16050,16250,16300,15850,13960,004960,한신공영,-400.0,-2.43161094224924
2006-04-18,15650,16000,16050,15600,58110,004960,한신공영,-400.0,-2.4922118380062304
2006-04-19,16600,15850,17100,15850,140548,004960,한신공영,950.0,6.070287539936102
2006-04-20,17400,17050,17500,16600,101518,004960,한신공영,800.0,4.819277108433735
2006-04-21,17700,17400,17700,17100,49010,004960,한신공영,300.0,1.7241379310344827
2006-04-24,17900,17700,17900,17200,52730,004960,한신공영,200.0,1.1299435028248588
2006-04-25,17800,17850,18000,17650,32070,004960,한신공영,-100.0,-0.5586592178770949
2006-04-26,17800,17400,17800,17400,13390,004960,한신공영,0.0,0.0
2006-04-27,18750,17650,20000,17650,134640,004960,한신공영,950.0,5.337078651685393
2006-04-28,18500,18800,19200,17700,89400,004960,한신공영,-250.0,-1.3333333333333335
2006-05-02,18150,18450,18600,18150,38370,004960,한신공영,-350.0,-1.891891891891892
2006-05-03,18900,18300,19450,17900,78802,004960,한신공영,750.0,4.132231404958678
2006-05-04,18800,18700,19200,18350,44922,004960,한신공영,-100.0,-0.5291005291005291
2006-05-08,18450,19100,19100,18250,23220,004960,한신공영,-350.0,-1.8617021276595744
2006-05-09,18000,18550,18800,17750,61140,004960,한신공영,-450.0,-2.4390243902439024
2006-05-10,17800,17800,18900,17800,65110,004960,한신공영,-200.0,-1.1111111111111112
2006-05-11,17800,18150,18150,17600,61460,004960,한신공영,0.0,0.0
2006-05-12,18000,17950,18400,17450,72928,004960,한신공영,200.0,1.1235955056179776
2006-05-15,17850,17700,18000,17550,16785,004960,한신공영,-150.0,-0.8333333333333334
2006-05-16,17400,17850,17850,16950,24738,004960,한신공영,-450.0,-2.5210084033613445
2006-05-17,16900,17350,17350,16900,103463,004960,한신공영,-500.0,-2.8735632183908044
2006-05-18,16450,16850,16850,16350,145692,004960,한신공영,-450.0,-2.6627218934911245
2006-05-19,16100,16450,16450,16000,66011,004960,한신공영,-350.0,-2.127659574468085
2006-05-22,16000,16300,16750,15950,50241,004960,한신공영,-100.0,-0.6211180124223602
2006-05-23,16350,15950,16350,15600,15010,004960,한신공영,350.0,2.1875
2006-05-24,17150,16800,17750,16650,51793,004960,한신공영,800.0,4.892966360856269
2006-05-25,17100,17100,17400,16600,11390,004960,한신공영,-50.0,-0.2915451895043732
2006-05-26,17300,17150,17300,16700,8380,004960,한신공영,200.0,1.1695906432748537
2006-05-29,17550,17000,17550,16850,9990,004960,한신공영,250.0,1.4450867052023122
