Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2017-05-29,2390,2120,2390,2105,2989,222160,바이옵트로,0.0,0.0
2017-05-30,2470,2035,2470,2035,813,222160,바이옵트로,80.0,3.3472803347280333
2017-05-31,2480,2100,2480,2100,2188,222160,바이옵트로,10.0,0.4048582995951417
2017-06-01,2200,2130,2200,2130,473,222160,바이옵트로,-280.0,-11.29032258064516
2017-06-02,2195,1870,2450,1870,608,222160,바이옵트로,-5.0,-0.22727272727272727
2017-06-05,2345,1875,2445,1870,1694,222160,바이옵트로,150.0,6.83371298405467
2017-06-07,2680,2680,2680,2680,1,222160,바이옵트로,335.0,14.285714285714285
2017-06-08,2280,2280,2280,2280,1,222160,바이옵트로,-400.0,-14.925373134328357
2017-06-09,1940,1940,1940,1940,520,222160,바이옵트로,-340.0,-14.912280701754385
2017-06-12,2195,1650,2230,1650,1704,222160,바이옵트로,255.0,13.144329896907218
2017-06-13,1870,1870,1870,1870,557,222160,바이옵트로,-325.0,-14.80637813211845
2017-06-14,1590,1590,1785,1590,903,222160,바이옵트로,-280.0,-14.973262032085561
2017-06-15,1355,1665,1665,1355,15231,222160,바이옵트로,-235.0,-14.779874213836477
2017-06-16,1385,1155,1460,1155,7082,222160,바이옵트로,30.0,2.214022140221402
2017-06-19,1180,1460,1460,1180,2508,222160,바이옵트로,-205.0,-14.801444043321299
2017-06-20,1345,1345,1345,1345,54,222160,바이옵트로,165.0,13.983050847457626
2017-06-21,1395,1215,1395,1175,875,222160,바이옵트로,50.0,3.717472118959108
2017-06-22,1540,1550,1550,1540,11,222160,바이옵트로,145.0,10.39426523297491
2017-06-23,1500,1310,1500,1310,2001,222160,바이옵트로,-40.0,-2.5974025974025974
2017-06-26,1685,1350,1685,1295,102,222160,바이옵트로,185.0,12.333333333333334
2017-06-27,1680,1435,1680,1435,2641,222160,바이옵트로,-5.0,-0.2967359050445104
2017-06-28,1500,1430,1500,1430,301,222160,바이옵트로,-180.0,-10.714285714285714
2017-06-29,1500,1355,1500,1355,791,222160,바이옵트로,0.0,0.0
2017-06-30,1355,1355,1355,1355,10,222160,바이옵트로,-145.0,-9.666666666666666
2017-07-03,1400,1175,1400,1175,3275,222160,바이옵트로,45.0,3.3210332103321036
2017-07-04,1495,1270,1495,1270,851,222160,바이옵트로,95.0,6.785714285714286
2017-07-05,1700,1710,1710,1360,1012,222160,바이옵트로,205.0,13.712374581939798
2017-07-06,1895,1895,1895,1895,1,222160,바이옵트로,195.0,11.470588235294118
