Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2011-11-10,25500,30000,31000,25500,2484495,089030,테크윙,0.0,0.0
2011-11-11,23200,25800,25900,22500,1016760,089030,테크윙,-2300.0,-9.019607843137255
2011-11-14,22900,23600,24250,22700,457359,089030,테크윙,-300.0,-1.293103448275862
2011-11-15,22850,22750,24050,22750,384702,089030,테크윙,-50.0,-0.21834061135371177
2011-11-16,20500,23300,23550,20250,391236,089030,테크윙,-2350.0,-10.284463894967178
2011-11-17,21800,20800,22500,20450,423172,089030,테크윙,1300.0,6.341463414634147
2011-11-18,20750,21150,21350,20700,147743,089030,테크윙,-1050.0,-4.81651376146789
2011-11-21,19650,20750,20900,19650,148558,089030,테크윙,-1100.0,-5.301204819277109
2011-11-22,22550,21550,22550,21500,228000,089030,테크윙,2900.0,14.75826972010178
2011-11-23,23150,22000,24000,21500,592977,089030,테크윙,600.0,2.6607538802660753
2011-11-24,26600,26600,26600,26150,341400,089030,테크윙,3450.0,14.902807775377969
2011-11-25,28550,27900,29800,27150,1084940,089030,테크윙,1950.0,7.330827067669173
2011-11-28,27750,28800,28900,26950,403341,089030,테크윙,-800.0,-2.8021015761821366
2011-11-29,27950,27850,28650,26950,363485,089030,테크윙,200.0,0.7207207207207207
2011-11-30,26600,28000,28350,26500,421756,089030,테크윙,-1350.0,-4.83005366726297
2011-12-01,26450,27200,27300,25750,363895,089030,테크윙,-150.0,-0.5639097744360901
2011-12-02,27550,26300,28100,26200,340117,089030,테크윙,1100.0,4.158790170132325
2011-12-05,27550,27700,28100,27100,209603,089030,테크윙,0.0,0.0
2011-12-06,26650,27300,27550,26550,131574,089030,테크윙,-900.0,-3.2667876588021776
2011-12-07,26950,26650,27100,26400,125179,089030,테크윙,300.0,1.125703564727955
2011-12-08,28600,27050,29300,26800,354343,089030,테크윙,1650.0,6.122448979591836
2011-12-09,28400,28150,29250,27850,287543,089030,테크윙,-200.0,-0.6993006993006993
2011-12-12,28100,29000,29650,28100,735446,089030,테크윙,-300.0,-1.056338028169014
2011-12-13,8950,10300,10400,8810,942268,089030,테크윙,-19150.0,-68.14946619217082
2011-12-14,8500,8950,8950,8380,273920,089030,테크윙,-450.0,-5.027932960893855
2011-12-15,8410,8240,8980,8240,278419,089030,테크윙,-90.0,-1.0588235294117647
2011-12-16,8630,8640,8740,8420,150662,089030,테크윙,220.0,2.6159334126040426
2011-12-19,8260,8520,8780,7650,309296,089030,테크윙,-370.0,-4.287369640787949
2011-12-20,8330,8130,8430,8130,130930,089030,테크윙,70.0,0.847457627118644
2011-12-21,8350,8440,8640,8350,187890,089030,테크윙,20.0,0.24009603841536614
2011-12-22,8270,8330,8510,8260,96148,089030,테크윙,-80.0,-0.9580838323353293
2011-12-23,8360,8500,8520,8330,107120,089030,테크윙,90.0,1.0882708585247884
2011-12-26,8300,8430,8460,8210,78210,089030,테크윙,-60.0,-0.7177033492822966
2011-12-27,8120,8390,8390,8070,138470,089030,테크윙,-180.0,-2.1686746987951806
2011-12-28,7920,8030,8170,7920,85138,089030,테크윙,-200.0,-2.4630541871921183
2011-12-29,7600,7610,7800,7320,940259,089030,테크윙,-320.0,-4.040404040404041
2012-01-02,7950,7700,7950,7300,648609,089030,테크윙,350.0,4.605263157894736
2012-01-03,8300,8000,8350,7850,593001,089030,테크윙,350.0,4.40251572327044
2012-01-04,8490,8600,8760,8420,1098654,089030,테크윙,190.0,2.289156626506024
2012-01-05,8490,8520,8670,8430,477902,089030,테크윙,0.0,0.0
2012-01-06,8800,8580,8950,8520,986101,089030,테크윙,310.0,3.651354534746761
2012-01-09,8950,8970,9220,8820,904091,089030,테크윙,150.0,1.7045454545454544
2012-01-10,8870,9170,9170,8800,544624,089030,테크윙,-80.0,-0.8938547486033519
2012-01-11,9170,9010,9300,8820,997241,089030,테크윙,300.0,3.3821871476888385
2012-01-12,8970,9140,9170,8880,528628,089030,테크윙,-200.0,-2.1810250817884405
2012-01-13,9000,8980,9200,8920,418494,089030,테크윙,30.0,0.33444816053511706
2012-01-16,8610,8820,8920,8570,464862,089030,테크윙,-390.0,-4.333333333333334
2012-01-17,8680,8760,8820,8630,281188,089030,테크윙,70.0,0.8130081300813009
2012-01-18,8560,8680,8800,8380,491482,089030,테크윙,-120.0,-1.3824884792626728
2012-01-19,8470,8570,8630,8390,356880,089030,테크윙,-90.0,-1.0514018691588785
2012-01-20,8180,8390,8490,8050,657890,089030,테크윙,-290.0,-3.4238488783943333
2012-01-25,8150,8090,8200,8050,190875,089030,테크윙,-30.0,-0.36674816625916873
2012-01-26,8280,8190,8390,8150,213709,089030,테크윙,130.0,1.5950920245398774
2012-01-27,8210,8440,8440,8200,163545,089030,테크윙,-70.0,-0.8454106280193237
2012-01-30,7900,8250,8250,7900,388067,089030,테크윙,-310.0,-3.7758830694275276
2012-01-31,8210,8040,8340,8000,340288,089030,테크윙,310.0,3.9240506329113924
2012-02-01,8500,8300,8520,8210,349125,089030,테크윙,290.0,3.5322777101096223
2012-02-02,8370,8600,8670,8320,376364,089030,테크윙,-130.0,-1.5294117647058825
2012-02-03,8160,8350,8420,8090,254001,089030,테크윙,-210.0,-2.5089605734767026
2012-02-06,8200,8160,8390,8090,418095,089030,테크윙,40.0,0.49019607843137253
2012-02-07,8060,8200,8300,8060,326590,089030,테크윙,-140.0,-1.707317073170732
2012-02-08,8060,8060,8240,7990,338365,089030,테크윙,0.0,0.0
2012-02-09,8020,8070,8090,7900,339705,089030,테크윙,-40.0,-0.49627791563275436
