Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2010-11-29,8160,7100,8160,7050,1004301,033830,티비씨,0.0,0.0
2010-11-30,7480,7440,8640,6940,2543590,033830,티비씨,-680.0,-8.333333333333332
2010-12-01,7470,7520,7860,7210,689672,033830,티비씨,-10.0,-0.1336898395721925
2010-12-02,7150,7520,7530,7150,253783,033830,티비씨,-320.0,-4.28380187416332
2010-12-03,6550,7150,7230,6520,268276,033830,티비씨,-600.0,-8.391608391608392
2010-12-06,6800,6500,7080,6500,178478,033830,티비씨,250.0,3.816793893129771
2010-12-07,6590,6690,6890,6550,67436,033830,티비씨,-210.0,-3.088235294117647
2010-12-08,6390,6590,6670,6300,62742,033830,티비씨,-200.0,-3.0349013657056148
2010-12-09,6450,6380,6480,6300,38786,033830,티비씨,60.0,0.9389671361502347
2010-12-10,6300,6460,6510,6280,41288,033830,티비씨,-150.0,-2.3255813953488373
2010-12-13,6250,6300,6380,6200,38090,033830,티비씨,-50.0,-0.7936507936507936
2010-12-14,6060,6220,6240,6000,62661,033830,티비씨,-190.0,-3.04
2010-12-15,6170,6100,6200,6030,51139,033830,티비씨,110.0,1.8151815181518154
2010-12-16,6250,6190,6250,6040,36474,033830,티비씨,80.0,1.2965964343598055
2010-12-17,6300,6340,6340,6260,28907,033830,티비씨,50.0,0.8
2010-12-20,6250,6110,6250,6100,22798,033830,티비씨,-50.0,-0.7936507936507936
2010-12-21,6320,6290,6320,6250,16043,033830,티비씨,70.0,1.1199999999999999
2010-12-22,6080,6200,6260,6080,34050,033830,티비씨,-240.0,-3.79746835443038
2010-12-23,6200,6170,6240,6000,42607,033830,티비씨,120.0,1.9736842105263157
2010-12-24,6350,6230,6370,6230,25372,033830,티비씨,150.0,2.4193548387096775
2010-12-27,6450,6350,6460,6260,20691,033830,티비씨,100.0,1.574803149606299
2010-12-28,6400,6470,6490,6200,26882,033830,티비씨,-50.0,-0.7751937984496124
2010-12-29,6350,6400,6400,6250,8684,033830,티비씨,-50.0,-0.78125
2010-12-30,6350,6300,6430,6120,17826,033830,티비씨,0.0,0.0
2011-01-03,6100,6200,6330,6100,31466,033830,티비씨,-250.0,-3.937007874015748
2011-01-04,6040,6080,6120,6030,7728,033830,티비씨,-60.0,-0.9836065573770493
2011-01-05,5920,6030,6040,5910,12816,033830,티비씨,-120.0,-1.9867549668874174
2011-01-06,5950,5920,5990,5900,8764,033830,티비씨,30.0,0.5067567567567568
2011-01-07,5910,6000,6000,5900,9048,033830,티비씨,-40.0,-0.6722689075630253
2011-01-10,5850,5980,5980,5760,8957,033830,티비씨,-60.0,-1.015228426395939
2011-01-11,5780,5850,5860,5740,4725,033830,티비씨,-70.0,-1.1965811965811968
2011-01-12,5690,5730,5800,5670,8720,033830,티비씨,-90.0,-1.5570934256055362
2011-01-13,5530,5690,5690,5530,7442,033830,티비씨,-160.0,-2.8119507908611596
2011-01-14,5680,5510,5870,5510,25134,033830,티비씨,150.0,2.7124773960216997
2011-01-17,5650,5650,5800,5600,9913,033830,티비씨,-30.0,-0.528169014084507
2011-01-18,5580,5740,5740,5580,4290,033830,티비씨,-70.0,-1.238938053097345
2011-01-19,5550,5580,5650,5500,8826,033830,티비씨,-30.0,-0.5376344086021506
2011-01-20,5750,5600,5900,5600,13172,033830,티비씨,200.0,3.6036036036036037
2011-01-21,5740,5650,5900,5650,4121,033830,티비씨,-10.0,-0.17391304347826086
2011-01-24,5770,5800,5850,5610,8013,033830,티비씨,30.0,0.5226480836236934
2011-01-25,5850,5800,5950,5780,9695,033830,티비씨,80.0,1.386481802426343
2011-01-26,5880,5970,5970,5850,2335,033830,티비씨,30.0,0.5128205128205128
