Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2010-09-10,8280,7200,8280,6210,2331721,122990,와이솔,0.0,0.0
2010-09-13,9520,9170,9520,9060,1667604,122990,와이솔,1240.0,14.975845410628018
2010-09-14,10300,10900,10900,10000,4235807,122990,와이솔,780.0,8.193277310924369
2010-09-15,9730,10050,10950,9170,2708859,122990,와이솔,-570.0,-5.533980582524272
2010-09-16,10150,9960,10350,9500,1403048,122990,와이솔,420.0,4.316546762589928
2010-09-17,9430,10150,10350,9400,969800,122990,와이솔,-720.0,-7.093596059113301
2010-09-20,9030,9380,9410,8950,630236,122990,와이솔,-400.0,-4.241781548250265
2010-09-24,8650,9030,9070,8640,383650,122990,와이솔,-380.0,-4.208194905869324
2010-09-27,8370,8690,8890,8310,381810,122990,와이솔,-280.0,-3.236994219653179
2010-09-28,8010,8330,8350,7920,602314,122990,와이솔,-360.0,-4.301075268817205
2010-09-29,8140,8100,8310,8060,343622,122990,와이솔,130.0,1.6229712858926344
2010-09-30,8060,8290,8300,8050,202100,122990,와이솔,-80.0,-0.9828009828009828
2010-10-01,7840,7990,8110,7770,301635,122990,와이솔,-220.0,-2.729528535980149
2010-10-04,7860,7900,8110,7810,213136,122990,와이솔,20.0,0.25510204081632654
2010-10-05,7960,7950,8650,7860,1114752,122990,와이솔,100.0,1.2722646310432568
2010-10-06,8070,8070,8360,8040,295937,122990,와이솔,110.0,1.3819095477386936
2010-10-07,7950,8120,8170,7930,225618,122990,와이솔,-120.0,-1.486988847583643
2010-10-08,7870,7950,8130,7860,171525,122990,와이솔,-80.0,-1.0062893081761006
2010-10-11,7360,7870,7920,7300,459191,122990,와이솔,-510.0,-6.480304955527319
2010-10-12,7060,7410,7450,7050,315951,122990,와이솔,-300.0,-4.076086956521739
2010-10-13,7050,7100,7300,6930,355771,122990,와이솔,-10.0,-0.141643059490085
2010-10-14,7340,7130,7780,7020,865373,122990,와이솔,290.0,4.113475177304964
2010-10-15,7740,7370,7860,7260,442143,122990,와이솔,400.0,5.449591280653951
2010-10-18,7950,7900,8240,7870,464327,122990,와이솔,210.0,2.7131782945736433
2010-10-19,8260,8150,8550,8050,441125,122990,와이솔,310.0,3.89937106918239
2010-10-20,8350,8260,8360,8100,229133,122990,와이솔,90.0,1.0895883777239708
2010-10-21,8450,8350,8630,8160,509449,122990,와이솔,100.0,1.1976047904191618
2010-10-22,8320,8590,8590,8300,252734,122990,와이솔,-130.0,-1.5384615384615385
2010-10-25,8210,8340,8380,8100,203815,122990,와이솔,-110.0,-1.3221153846153846
2010-10-26,8600,8250,8640,8090,358013,122990,와이솔,390.0,4.750304506699147
2010-10-27,9200,8700,9770,8550,1294701,122990,와이솔,600.0,6.976744186046512
2010-10-28,8900,9290,9290,8850,278908,122990,와이솔,-300.0,-3.260869565217391
2010-10-29,8870,9010,9050,8480,324164,122990,와이솔,-30.0,-0.33707865168539325
2010-11-01,9320,8890,9900,8870,783554,122990,와이솔,450.0,5.0732807215332585
2010-11-02,9550,9500,9700,9260,482541,122990,와이솔,230.0,2.467811158798283
2010-11-03,9340,9500,9740,9290,387818,122990,와이솔,-210.0,-2.1989528795811517
2010-11-04,9290,9400,9690,9290,491335,122990,와이솔,-50.0,-0.5353319057815845
2010-11-05,9000,9340,9490,8940,381267,122990,와이솔,-290.0,-3.1216361679224973
2010-11-08,8820,9020,9080,8750,200594,122990,와이솔,-180.0,-2.0
2010-11-09,8970,8860,9070,8760,165863,122990,와이솔,150.0,1.7006802721088436
2010-11-10,8970,8960,9180,8930,166249,122990,와이솔,0.0,0.0
2010-11-11,8700,9050,9070,8700,183716,122990,와이솔,-270.0,-3.0100334448160537
2010-11-12,8310,8760,8760,8200,283230,122990,와이솔,-390.0,-4.482758620689655
2010-11-15,8350,8310,8490,8250,76959,122990,와이솔,40.0,0.48134777376654636
2010-11-16,8490,8440,8550,8210,87054,122990,와이솔,140.0,1.6766467065868262
2010-11-17,8330,8480,8480,7920,61171,122990,와이솔,-160.0,-1.884570082449941
2010-11-18,8420,8420,8470,8270,64264,122990,와이솔,90.0,1.0804321728691477
2010-11-19,8500,8490,8650,8450,120514,122990,와이솔,80.0,0.9501187648456058
2010-11-22,8540,8650,8650,8450,90290,122990,와이솔,40.0,0.4705882352941176
